MsCode,DemCode,EstCode,Year,Estimate,SE,LowerCIB,UpperCIB,Flag
MEASF,ETHG04,C_Population,2019,180.4,14.6,165.9,195,
MEASF,ETHG04,D_Proportion_diff,2019, , , , ,NA
MEASF,ETHG04,E_Number_diff,2019, , , , ,NA
MEASF,ETHG05,A_Proportion,2019,46.3,11.9,34.5,58.2,
MEASF,ETHG05,B_Number,2019,10.2,3.4,6.8,13.6,
MEASF,ETHG05,C_Population,2019,22.1,4.7,17.4,26.7,
MEASF,ETHG05,D_Proportion_diff,2019, , , , ,NA
MEASF,ETHG05,E_Number_diff,2019, , , , ,NA
MEASF,ETHG06,A_Proportion,2019,36.4,12.5,23.9,48.9,
MEASF,ETHG06,B_Number,2019,8.2,3.5,4.7,11.7,
MEASF,ETHG06,C_Population,2019,22.5,5.5,17,28,
MEASF,ETHG06,D_Proportion_diff,2019, , , , ,NA
MEASF,ETHG06,E_Number_diff,2019, , , , ,NA
MEASF,ETHG99,A_Proportion,2019,27.7,1.2,26.5,28.8,
MEASF,ETHG99,B_Number,2019,313.2,13.5,299.7,326.8,
MEASF,ETHG99,C_Population,2019,1132.8, , , ,NA
MEASF,ETHG99,D_Proportion_diff,2019, , , , ,NA
MEASF,ETHG99,E_Number_diff,2019, , , , ,NA
MEASF,REGC01,A_Proportion,2019,30.6,9.5,21.1,40,
MEASF,REGC01,B_Number,2019,14.1,4.7,9.5,18.8,
MEASF,REGC01,C_Population,2019,46.3,4.5,41.8,50.8,
MEASF,REGC01,D_Proportion_diff,2019, , , , ,NA
MEASF,REGC01,E_Number_diff,2019, , , , ,NA
MEASF,REGC02,A_Proportion,2019,29.3,2.7,26.5,32,
MEASF,REGC02,B_Number,2019,109.6,10.9,98.7,120.5,
MEASF,REGC02,C_Population,2019,374.5,12.3,362.2,386.8,
MEASF,REGC02,D_Proportion_diff,2019, , , , ,NA
MEASF,REGC02,E_Number_diff,2019, , , , ,NA
MEASF,REGC03,A_Proportion,2019,31,4.2,26.8,35.2,
MEASF,REGC03,B_Number,2019,36.9,5.9,30.9,42.8,
MEASF,REGC03,C_Population,2019,118.9,7.6,111.3,126.5,
MEASF,REGC03,D_Proportion_diff,2019, , , , ,NA
MEASF,REGC03,E_Number_diff,2019, , , , ,NA
MEASF,REGC04,A_Proportion,2019,31.2,5.1,26.2,36.3,
MEASF,REGC04,B_Number,2019,25.5,4.4,21.1,29.8,
MEASF,REGC04,C_Population,2019,81.5,5.4,76.1,86.9,
MEASF,REGC04,D_Proportion_diff,2019, , , , ,NA
MEASF,REGC04,E_Number_diff,2019, , , , ,NA
MEASF,REGC05,A_Proportion,2019,27.8,5.5,22.3,33.3,
MEASF,REGC05,B_Number,2019,15.3,3.3,12,18.6,
MEASF,REGC05,C_Population,2019,55.1,3.9,51.2,59,
MEASF,REGC05,D_Proportion_diff,2019, , , , ,NA
MEASF,REGC05,E_Number_diff,2019, , , , ,NA
MEASF,REGC06,A_Proportion,2019,26.4,6.9,19.5,33.3,
MEASF,REGC06,B_Number,2019,7.8,2.3,5.5,10.1,
MEASF,REGC06,C_Population,2019,29.5,3,26.5,32.6,
MEASF,REGC06,D_Proportion_diff,2019, , , , ,NA
MEASF,REGC06,E_Number_diff,2019, , , , ,NA
MEASF,REGC07,A_Proportion,2019,29.7,5.3,24.4,34.9,
MEASF,REGC07,B_Number,2019,17.9,3.4,14.5,21.3,
MEASF,REGC07,C_Population,2019,60.2,4.2,56,64.4,
MEASF,REGC07,D_Proportion_diff,2019, , , , ,NA
MEASF,REGC07,E_Number_diff,2019, , , , ,NA
MEASF,REGC08,A_Proportion,2019,22.4,3.8,18.5,26.2,
MEASF,REGC08,B_Number,2019,25.4,4.8,20.7,30.2,
MEASF,REGC08,C_Population,2019,113.8,6.8,106.9,120.6,
MEASF,REGC08,D_Proportion_diff,2019, , , , ,NA
MEASF,REGC08,E_Number_diff,2019, , , , ,NA
MEASF,REGC09,A_Proportion,2019,26.2,7.4,18.8,33.5,
MEASF,REGC09,B_Number,2019,10.8,3.5,7.3,14.3,
MEASF,REGC09,C_Population,2019,41.3,4.5,36.8,45.8,
MEASF,REGC09,D_Proportion_diff,2019, , , , ,NA
MEASF,REGC09,E_Number_diff,2019, , , , ,NA
MEASF,REGC10,A_Proportion,2019,22.3,3.4,18.9,25.7,
MEASF,REGC10,B_Number,2019,30.2,5,25.2,35.1,
MEASF,REGC10,C_Population,2019,135.4,9.3,126,144.7,
MEASF,REGC10,D_Proportion_diff,2019, , , , ,NA
MEASF,REGC10,E_Number_diff,2019, , , , ,NA
MEASF,REGC11,A_Proportion,2019,27.4,6.2,21.2,33.5,
MEASF,REGC11,B_Number,2019,14.2,3.7,10.5,17.9,
MEASF,REGC11,C_Population,2019,51.9,5.5,46.4,57.4,
MEASF,REGC11,D_Proportion_diff,2019, , , , ,NA
MEASF,REGC11,E_Number_diff,2019, , , , ,NA
MEASF,REGC12,A_Proportion,2019,22.9,8.2,14.7,31.1,
MEASF,REGC12,B_Number,2019,5.6,2.1,3.4,7.7,
MEASF,REGC12,C_Population,2019,24.4,2.7,21.8,27.1,
MEASF,REGC12,D_Proportion_diff,2019, , , , ,NA
MEASF,REGC12,E_Number_diff,2019, , , , ,NA
MEASF,REGC99,A_Proportion,2019,27.7,1.2,26.5,28.8,
MEASF,REGC99,B_Number,2019,313.2,13.5,299.7,326.8,
MEASF,REGC99,C_Population,2019,1132.8, , , ,NA
MEASF,REGC99,D_Proportion_diff,2019, , , , ,NA
MEASF,REGC99,E_Number_diff,2019, , , , ,NA
MEASG,ETHG01,A_Proportion,2019,16.3,1.3,14.9,17.6,
MEASG,ETHG01,B_Number,2019,118.9,10.6,108.2,129.5,
MEASG,ETHG01,C_Population,2019,731.3,19.6,711.7,751,
MEASG,ETHG01,D_Proportion_diff,2019, , , , ,NA
MEASG,ETHG01,E_Number_diff,2019, , , , ,NA
MEASG,ETHG02,A_Proportion,2019,24.9,2.1,22.8,27.1,
MEASG,ETHG02,B_Number,2019,73.6,7.4,66.2,81.1,
MEASG,ETHG02,C_Population,2019,295.5,12.8,282.7,308.3,
MEASG,ETHG02,D_Proportion_diff,2019, , , , ,NA
MEASG,ETHG02,E_Number_diff,2019, , , , ,NA
MEASG,ETHG03,A_Proportion,2019,23.3,3.4,19.8,26.7,
MEASG,ETHG03,B_Number,2019,32.9,5.8,27.1,38.7,
MEASG,ETHG03,C_Population,2019,141.2,12.6,128.6,153.8,
MEASG,ETHG03,D_Proportion_diff,2019, , , , ,NA
MEASG,ETHG03,E_Number_diff,2019, , , , ,NA
MEASG,ETHG04,A_Proportion,2019,24.8,3.4,21.4,28.1,
MEASG,ETHG04,B_Number,2019,44.7,7.8,36.9,52.5,
MEASG,ETHG04,C_Population,2019,180.4,14.6,165.9,195,
MEASG,ETHG04,D_Proportion_diff,2019, , , , ,NA
MEASG,ETHG04,E_Number_diff,2019, , , , ,NA
MEASG,ETHG05,A_Proportion,2019,36.5,11.5,25,48.1,
MEASG,ETHG05,B_Number,2019,8.1,3.1,4.9,11.2,
MEASG,ETHG05,C_Population,2019,22.1,4.7,17.4,26.7,
MEASG,ETHG05,D_Proportion_diff,2019, , , , ,NA
MEASG,ETHG05,E_Number_diff,2019, , , , ,NA
MEASG,ETHG06,A_Proportion,2019,32.6,12.3,20.4,44.9,
MEASG,ETHG06,B_Number,2019,7.3,3.4,4,10.7,
MEASG,ETHG06,C_Population,2019,22.5,5.5,17,28,
MEASG,ETHG06,D_Proportion_diff,2019, , , , ,NA
MEASG,ETHG06,E_Number_diff,2019, , , , ,NA
MEASG,ETHG99,A_Proportion,2019,20.1,1.2,19,21.3,
MEASG,ETHG99,B_Number,2019,227.9,13.2,214.7,241.1,
MEASG,ETHG99,C_Population,2019,1132.8, , , ,NA
MEASG,ETHG99,D_Proportion_diff,2019, , , , ,NA
MEASG,ETHG99,E_Number_diff,2019, , , , ,NA
MEASG,REGC01,A_Proportion,2019,28.4,9.6,18.8,38,
MEASG,REGC01,B_Number,2019,13.1,4.7,8.4,17.9,
MEASG,REGC01,C_Population,2019,46.3,4.5,41.8,50.8,
MEASG,REGC01,D_Proportion_diff,2019, , , , ,NA
MEASG,REGC01,E_Number_diff,2019, , , , ,NA
MEASG,REGC02,A_Proportion,2019,21.7,2.4,19.3,24.1,
MEASG,REGC02,B_Number,2019,81.4,9.5,71.9,91,
MEASG,REGC02,C_Population,2019,374.5,12.3,362.2,386.8,
MEASG,REGC02,D_Proportion_diff,2019, , , , ,NA
MEASG,REGC02,E_Number_diff,2019, , , , ,NA
MEASG,REGC03,A_Proportion,2019,21.7,3.8,17.9,25.6,
MEASG,REGC03,B_Number,2019,25.8,5.2,20.7,31,
MEASG,REGC03,C_Population,2019,118.9,7.6,111.3,126.5,
MEASG,REGC03,D_Proportion_diff,2019, , , , ,NA
MEASG,REGC03,E_Number_diff,2019, , , , ,NA
MEASG,REGC04,A_Proportion,2019,23.1,5.1,17.9,28.2,
MEASG,REGC04,B_Number,2019,18.8,4.3,14.5,23.1,
MEASG,REGC04,C_Population,2019,81.5,5.4,76.1,86.9,
MEASG,REGC04,D_Proportion_diff,2019, , , , ,NA
MEASG,REGC04,E_Number_diff,2019, , , , ,NA
MEASG,REGC05,A_Proportion,2019,16.8,4.9,11.9,21.7,
MEASG,REGC05,B_Number,2019,9.3,2.9,6.4,12.1,
MEASG,REGC05,C_Population,2019,55.1,3.9,51.2,59,
MEASG,REGC05,D_Proportion_diff,2019, , , , ,NA
MEASG,REGC05,E_Number_diff,2019, , , , ,NA
MEASG,REGC06,A_Proportion,2019,21.1,6.6,14.6,27.7,
MEASG,REGC06,B_Number,2019,6.2,2.2,4.1,8.4,
MEASG,REGC06,C_Population,2019,29.5,3,26.5,32.6,
MEASG,REGC06,D_Proportion_diff,2019, , , , ,NA
MEASG,REGC06,E_Number_diff,2019, , , , ,NA
MEASG,REGC07,A_Proportion,2019,18.4,5,13.4,23.4,
MEASG,REGC07,B_Number,2019,11.1,3.2,7.9,14.3,
MEASG,REGC07,C_Population,2019,60.2,4.2,56,64.4,
MEASG,REGC07,D_Proportion_diff,2019, , , , ,NA
MEASG,REGC07,E_Number_diff,2019, , , , ,NA
MEASG,REGC08,A_Proportion,2019,16.1,3.3,12.9,19.4,
MEASG,REGC08,B_Number,2019,18.3,4,14.3,22.4,
MEASG,REGC08,C_Population,2019,113.8,6.8,106.9,120.6,
MEASG,REGC08,D_Proportion_diff,2019, , , , ,NA
MEASG,REGC08,E_Number_diff,2019, , , , ,NA
MEASG,REGC09,A_Proportion,2019,19.2,6.5,12.6,25.7,
MEASG,REGC09,B_Number,2019,7.9,3,4.9,10.9,
MEASG,REGC09,C_Population,2019,41.3,4.5,36.8,45.8,
MEASG,REGC09,D_Proportion_diff,2019, , , , ,NA
MEASG,REGC09,E_Number_diff,2019, , , , ,NA
MEASG,REGC10,A_Proportion,2019,16.3,2.8,13.5,19.1,
MEASG,REGC10,B_Number,2019,22.1,4.1,18,26.2,
MEASG,REGC10,C_Population,2019,135.4,9.3,126,144.7,
MEASG,REGC10,D_Proportion_diff,2019, , , , ,NA
MEASG,REGC10,E_Number_diff,2019, , , , ,NA
MEASG,REGC11,A_Proportion,2019,19,5,14,24.1,
MEASG,REGC11,B_Number,2019,9.9,2.9,6.9,12.8,
MEASG,REGC11,C_Population,2019,51.9,5.5,46.4,57.4,
MEASG,REGC11,D_Proportion_diff,2019, , , , ,NA
MEASG,REGC11,E_Number_diff,2019, , , , ,NA
MEASG,REGC12,A_Proportion,2019,15.7,7.9,7.9,23.6,
MEASG,REGC12,B_Number,2019,3.8,2,1.8,5.8,
MEASG,REGC12,C_Population,2019,24.4,2.7,21.8,27.1,
MEASG,REGC12,D_Proportion_diff,2019, , , , ,NA
MEASG,REGC12,E_Number_diff,2019, , , , ,NA
MEASG,REGC99,A_Proportion,2019,20.1,1.2,19,21.3,
MEASG,REGC99,B_Number,2019,227.9,13.2,214.7,241.1,
MEASG,REGC99,C_Population,2019,1132.8, , , ,NA
MEASG,REGC99,D_Proportion_diff,2019, , , , ,NA
MEASG,REGC99,E_Number_diff,2019, , , , ,NA
MEASH,ETHG01,A_Proportion,2019,11.2,1.1,10.1,12.3,
MEASH,ETHG01,B_Number,2019,82.1,8.7,73.4,90.7,
MEASH,ETHG01,C_Population,2019,731.3,19.6,711.7,751,
MEASH,ETHG01,D_Proportion_diff,2019, , , , ,NA
MEASH,ETHG01,E_Number_diff,2019, , , , ,NA
MEASH,ETHG02,A_Proportion,2019,15.4,1.9,13.4,17.3,
MEASH,ETHG02,B_Number,2019,45.4,6.3,39.1,51.7,
MEASH,ETHG02,C_Population,2019,295.5,12.8,282.7,308.3,
MEASH,ETHG02,D_Proportion_diff,2019, , , , ,NA
MEASH,ETHG02,E_Number_diff,2019, , , , ,NA
MEASH,ETHG03,A_Proportion,2019,13.6,2.7,10.9,16.2,
MEASH,ETHG03,B_Number,2019,19.2,4.2,15,23.3,
MEASH,ETHG03,C_Population,2019,141.2,12.6,128.6,153.8,
MEASH,ETHG03,D_Proportion_diff,2019, , , , ,NA
MEASH,ETHG03,E_Number_diff,2019, , , , ,NA
MEASH,ETHG04,A_Proportion,2019,19.6,3,16.7,22.6,
MEASH,ETHG04,B_Number,2019,35.4,6.6,28.8,42,
MEASH,ETHG04,C_Population,2019,180.4,14.6,165.9,195,
MEASH,ETHG04,D_Proportion_diff,2019, , , , ,NA
MEASH,ETHG04,E_Number_diff,2019, , , , ,NA
MEASH,ETHG05,A_Proportion,2019,25.4,10.7,14.8,36.1,
MEASH,ETHG05,B_Number,2019,5.6,2.7,2.9,8.3,
MEASH,ETHG05,C_Population,2019,22.1,4.7,17.4,26.7,
MEASH,ETHG05,D_Proportion_diff,2019, , , , ,NA
MEASH,ETHG05,E_Number_diff,2019, , , , ,NA
MEASH,ETHG06,A_Proportion,2019,26,9.3,16.7,35.3,
MEASH,ETHG06,B_Number,2019,5.9,2.5,3.3,8.4,
MEASH,ETHG06,C_Population,2019,22.5,5.5,17,28,
MEASH,ETHG06,D_Proportion_diff,2019, , , , ,NA
MEASH,ETHG06,E_Number_diff,2019, , , , ,NA
MEASH,ETHG99,A_Proportion,2019,13.8,1,12.8,14.7,
MEASH,ETHG99,B_Number,2019,156.1,10.8,145.3,166.9,
MEASH,ETHG99,C_Population,2019,1132.8, , , ,NA
MEASH,ETHG99,D_Proportion_diff,2019, , , , ,NA
MEASH,ETHG99,E_Number_diff,2019, , , , ,NA
MEASH,REGC01,A_Proportion,2019,17.7,7.6,10.1,25.3,
MEASH,REGC01,B_Number,2019,8.2,3.5,4.7,11.8,
MEASH,REGC01,C_Population,2019,46.3,4.5,41.8,50.8,
MEASH,REGC01,D_Proportion_diff,2019, , , , ,NA
MEASH,REGC01,E_Number_diff,2019, , , , ,NA
MEASH,REGC02,A_Proportion,2019,15.6,2,13.6,17.6,
MEASH,REGC02,B_Number,2019,58.5,7.8,50.7,66.3,
MEASH,REGC02,C_Population,2019,374.5,12.3,362.2,386.8,
MEASH,REGC02,D_Proportion_diff,2019, , , , ,NA
MEASH,REGC02,E_Number_diff,2019, , , , ,NA
MEASH,REGC03,A_Proportion,2019,15.7,3.8,12,19.5,
MEASH,REGC03,B_Number,2019,18.7,4.9,13.8,23.6,
MEASH,REGC03,C_Population,2019,118.9,7.6,111.3,126.5,
MEASH,REGC03,D_Proportion_diff,2019, , , , ,NA
MEASH,REGC03,E_Number_diff,2019, , , , ,NA
MEASH,REGC04,A_Proportion,2019,17,4.2,12.7,21.2,
MEASH,REGC04,B_Number,2019,13.8,3.6,10.3,17.4,
MEASH,REGC04,C_Population,2019,81.5,5.4,76.1,86.9,
MEASH,REGC04,D_Proportion_diff,2019, , , , ,NA
MEASH,REGC04,E_Number_diff,2019, , , , ,NA
MEASH,REGC05,A_Proportion,2019,9.7,3.4,6.3,13.1,
MEASH,REGC05,B_Number,2019,5.3,2,3.4,7.3,
MEASH,REGC05,C_Population,2019,55.1,3.9,51.2,59,
MEASH,REGC05,D_Proportion_diff,2019, , , , ,NA
MEASH,REGC05,E_Number_diff,2019, , , , ,NA
MEASH,REGC06,A_Proportion,2019,15.3,6.1,9.2,21.4,
MEASH,REGC06,B_Number,2019,4.5,1.9,2.6,6.4,
MEASH,REGC06,C_Population,2019,29.5,3,26.5,32.6,
MEASH,REGC06,D_Proportion_diff,2019, , , , ,NA
MEASH,REGC06,E_Number_diff,2019, , , , ,NA
MEASH,REGC07,A_Proportion,2019,12.1,4.6,7.6,16.7,
MEASH,REGC07,B_Number,2019,7.3,2.8,4.5,10.1,
MEASH,REGC07,C_Population,2019,60.2,4.2,56,64.4,
MEASH,REGC07,D_Proportion_diff,2019, , , , ,NA
MEASH,REGC07,E_Number_diff,2019, , , , ,NA
MEASH,REGC08,A_Proportion,2019,9.9,2.3,7.6,12.2,
MEASH,REGC08,B_Number,2019,11.3,2.8,8.5,14.1,
MEASH,REGC08,C_Population,2019,113.8,6.8,106.9,120.6,
MEASH,REGC08,D_Proportion_diff,2019, , , , ,NA
MEASH,REGC08,E_Number_diff,2019, , , , ,NA
MEASH,REGC09,A_Proportion,2019,12.9,4.7,8.1,17.6,
MEASH,REGC09,B_Number,2019,5.3,2.1,3.2,7.5,
MEASH,REGC09,C_Population,2019,41.3,4.5,36.8,45.8,
MEASH,REGC09,D_Proportion_diff,2019, , , , ,NA
MEASH,REGC09,E_Number_diff,2019, , , , ,NA
MEASH,REGC10,A_Proportion,2019,10,2.4,7.6,12.4,
MEASH,REGC10,B_Number,2019,13.5,3.7,9.8,17.2,
MEASH,REGC10,C_Population,2019,135.4,9.3,126,144.7,
MEASH,REGC10,D_Proportion_diff,2019, , , , ,NA
MEASH,REGC10,E_Number_diff,2019, , , , ,NA
MEASH,REGC11,A_Proportion,2019,11.9,4.6,7.3,16.5,
MEASH,REGC11,B_Number,2019,6.2,2.5,3.7,8.6,
MEASH,REGC11,C_Population,2019,51.9,5.5,46.4,57.4,
MEASH,REGC11,D_Proportion_diff,2019, , , , ,NA
MEASH,REGC11,E_Number_diff,2019, , , , ,NA
MEASH,REGC12,A_Proportion,2019,13.9,7.9,5.9,21.8,
MEASH,REGC12,B_Number,2019,3.4,2,1.4,5.4,
MEASH,REGC12,C_Population,2019,24.4,2.7,21.8,27.1,
MEASH,REGC12,D_Proportion_diff,2019, , , , ,NA
MEASH,REGC12,E_Number_diff,2019, , , , ,NA
MEASH,REGC99,A_Proportion,2019,13.8,1,12.8,14.7,
MEASH,REGC99,B_Number,2019,156.1,10.8,145.3,166.9,
MEASH,REGC99,C_Population,2019,1132.8, , , ,NA
MEASH,REGC99,D_Proportion_diff,2019, , , , ,NA
MEASH,REGC99,E_Number_diff,2019, , , , ,NA
MEASI,ETHG01,A_Proportion,2019,4.1,0.6,3.5,4.7,
MEASI,ETHG01,B_Number,2019,30.2,4.6,25.6,34.9,
MEASI,ETHG01,C_Population,2019,737.4,19.2,718.2,756.7,
MEASI,ETHG01,D_Proportion_diff,2019, , , , ,NA
MEASI,ETHG01,E_Number_diff,2019, , , , ,NA
MEASI,ETHG02,A_Proportion,2019,11.1,1.6,9.5,12.7,
MEASI,ETHG02,B_Number,2019,32.3,5,27.3,37.3,
MEASI,ETHG02,C_Population,2019,290.9,12.4,278.5,303.3,
MEASI,ETHG02,D_Proportion_diff,2019, , , , ,NA
MEASI,ETHG02,E_Number_diff,2019, , , , ,NA
MEASI,ETHG03,A_Proportion,2019,14.1,3.5,10.6,17.6,
MEASI,ETHG03,B_Number,2019,19.9,5.6,14.3,25.5,
MEASI,ETHG03,C_Population,2019,140.7,12.4,128.3,153.1,
MEASI,ETHG03,D_Proportion_diff,2019, , , , ,NA
MEASI,ETHG03,E_Number_diff,2019, , , , ,NA
MEASI,ETHG04,A_Proportion,2019,1.7,0.8,0.9,2.5,
MEASI,ETHG04,B_Number,2019,3.1,1.5,1.6,4.6,
MEASI,ETHG04,C_Population,2019,181.1,14.7,166.5,195.8,
MEASI,ETHG04,D_Proportion_diff,2019, , , , ,NA
MEASI,ETHG04,E_Number_diff,2019, , , , ,NA
MEASI,ETHG05,A_Proportion,2019,7,5.2,1.9,12.2,
MEASI,ETHG05,B_Number,2019,1.6,1.1,0.4,2.7,
MEASI,ETHG05,C_Population,2019,22.3,4.7,17.6,27,
MEASI,ETHG05,D_Proportion_diff,2019, , , , ,NA
MEASI,ETHG05,E_Number_diff,2019, , , , ,NA
MEASI,ETHG06,A_Proportion,2019,1.9,1.8,0.1,3.7,
MEASI,ETHG06,B_Number,2019,0.4,0.4,0,0.8,
MEASI,ETHG06,C_Population,2019,22.9,5.7,17.3,28.6,
MEASI,ETHG06,D_Proportion_diff,2019, , , , ,NA
MEASI,ETHG06,E_Number_diff,2019, , , , ,NA
MEASI,ETHG99,A_Proportion,2019,5.7,0.6,5.1,6.3,
MEASI,ETHG99,B_Number,2019,64.6,7.1,57.5,71.7,
MEASI,ETHG99,C_Population,2019,1132.2,0.6,1131.6,1132.8,
MEASI,ETHG99,D_Proportion_diff,2019, , , , ,NA
MEASI,ETHG99,E_Number_diff,2019, , , , ,NA
MEASI,REGC01,A_Proportion,2019,7.3,4.2,3.1,11.5,
MEASI,REGC01,B_Number,2019,3.3,2,1.4,5.3,
MEASI,REGC01,C_Population,2019,45.6,4.5,41.1,50.2,
MEASI,REGC01,D_Proportion_diff,2019, , , , ,NA
MEASI,REGC01,E_Number_diff,2019, , , , ,NA
MEASI,REGC02,A_Proportion,2019,6.1,1.3,4.7,7.4,
MEASI,REGC02,B_Number,2019,22.5,5.1,17.4,27.7,
MEASI,REGC02,C_Population,2019,371.7,12.3,359.5,384,
MEASI,REGC02,D_Proportion_diff,2019, , , , ,NA
MEASI,REGC02,E_Number_diff,2019, , , , ,NA
MEASI,REGC03,A_Proportion,2019,7.3,2.8,4.4,10.1,
MEASI,REGC03,B_Number,2019,8.8,3.5,5.3,12.3,
MEASI,REGC03,C_Population,2019,121.4,7.7,113.8,129.1,
MEASI,REGC03,D_Proportion_diff,2019, , , , ,NA
MEASI,REGC03,E_Number_diff,2019, , , , ,NA
MEASI,REGC04,A_Proportion,2019,6.9,2.6,4.3,9.4,
MEASI,REGC04,B_Number,2019,5.7,2.2,3.5,7.8,
MEASI,REGC04,C_Population,2019,82.7,5.5,77.2,88.2,
MEASI,REGC04,D_Proportion_diff,2019, , , , ,NA
MEASI,REGC04,E_Number_diff,2019, , , , ,NA
MEASI,REGC05,A_Proportion,2019,4.8,2.4,2.4,7.1,
MEASI,REGC05,B_Number,2019,2.7,1.3,1.3,4,
MEASI,REGC05,C_Population,2019,55.8,4.2,51.6,60,
MEASI,REGC05,D_Proportion_diff,2019, , , , ,NA
MEASI,REGC05,E_Number_diff,2019, , , , ,NA
MEASI,REGC06,A_Proportion,2019,10,6.2,3.9,16.2,
MEASI,REGC06,B_Number,2019,2.9,1.8,1.1,4.8,
MEASI,REGC06,C_Population,2019,29.2,3.2,26,32.3,
MEASI,REGC06,D_Proportion_diff,2019, , , , ,NA
MEASI,REGC06,E_Number_diff,2019, , , , ,NA
MEASI,REGC07,A_Proportion,2019,8.2,3.2,5.1,11.4,
MEASI,REGC07,B_Number,2019,5,2,3,6.9,
MEASI,REGC07,C_Population,2019,60.2,4.5,55.8,64.7,
MEASI,REGC07,D_Proportion_diff,2019, , , , ,NA
MEASI,REGC07,E_Number_diff,2019, , , , ,NA
MEASI,REGC08,A_Proportion,2019,3.5,1.6,1.9,5,
MEASI,REGC08,B_Number,2019,3.9,1.8,2.1,5.6,
MEASI,REGC08,C_Population,2019,112.5,7.1,105.4,119.6,
MEASI,REGC08,D_Proportion_diff,2019, , , , ,NA
MEASI,REGC08,E_Number_diff,2019, , , , ,NA
MEASI,REGC09,A_Proportion,2019,4.5,2.5,2,7,
MEASI,REGC09,B_Number,2019,1.8,1,0.8,2.9,
MEASI,REGC09,C_Population,2019,40.9,4.8,36.1,45.7,
MEASI,REGC09,D_Proportion_diff,2019, , , , ,NA
MEASI,REGC09,E_Number_diff,2019, , , , ,NA
MEASI,REGC10,A_Proportion,2019,4.3,1.6,2.7,5.8,
MEASI,REGC10,B_Number,2019,5.8,2.2,3.6,7.9,
MEASI,REGC10,C_Population,2019,135.3,9.7,125.7,145,
MEASI,REGC10,D_Proportion_diff,2019, , , , ,NA
MEASI,REGC10,E_Number_diff,2019, , , , ,NA
MEASI,REGC11,A_Proportion,2019,2.7,2.1,0.6,4.9,
MEASI,REGC11,B_Number,2019,1.4,1.1,0.3,2.6,
MEASI,REGC11,C_Population,2019,52.5,5.7,46.8,58.2,
MEASI,REGC11,D_Proportion_diff,2019, , , , ,NA
MEASI,REGC11,E_Number_diff,2019, , , , ,NA
MEASI,REGC12,A_Proportion,2019,3,2.7,0.3,5.7,
MEASI,REGC12,B_Number,2019,0.7,0.7,0.1,1.4,
MEASI,REGC12,C_Population,2019,24.3,2.8,21.5,27,
MEASI,REGC12,D_Proportion_diff,2019, , , , ,NA
MEASI,REGC12,E_Number_diff,2019, , , , ,NA
MEASI,REGC99,A_Proportion,2019,5.7,0.6,5.1,6.3,
MEASI,REGC99,B_Number,2019,64.6,7.1,57.5,71.7,
MEASI,REGC99,C_Population,2019,1132.2,0.6,1131.6,1132.8,
MEASI,REGC99,D_Proportion_diff,2019, , , , ,NA
MEASI,REGC99,E_Number_diff,2019, , , , ,NA
MEASJ,ETHG01,A_Proportion,2019,5.6,0.7,4.9,6.3,
MEASJ,ETHG01,B_Number,2019,41.3,5.5,35.8,46.8,
MEASJ,ETHG01,C_Population,2019,737.4,19.2,718.2,756.7,
MEASJ,ETHG01,D_Proportion_diff,2019, , , , ,NA
MEASJ,ETHG01,E_Number_diff,2019, , , , ,NA
MEASJ,ETHG02,A_Proportion,2019,13.1,2,11.1,15.1,
MEASJ,ETHG02,B_Number,2019,38.1,6,32.1,44.1,
MEASJ,ETHG02,C_Population,2019,290.9,12.4,278.5,303.3,
MEASJ,ETHG02,D_Proportion_diff,2019, , , , ,NA
MEASJ,ETHG02,E_Number_diff,2019, , , , ,NA
MEASJ,ETHG03,A_Proportion,2019,14.7,3.7,10.9,18.4,
MEASJ,ETHG03,B_Number,2019,20.7,5.8,14.9,26.4,
MEASJ,ETHG03,C_Population,2019,140.7,12.4,128.3,153.1,
MEASJ,ETHG03,D_Proportion_diff,2019, , , , ,NA
MEASJ,ETHG03,E_Number_diff,2019, , , , ,NA
MEASJ,ETHG04,A_Proportion,2019,3.6,1.4,2.2,5.1,
MEASJ,ETHG04,B_Number,2019,6.6,2.6,3.9,9.2,
MEASJ,ETHG04,C_Population,2019,181.1,14.7,166.5,195.8,
MEASJ,ETHG04,D_Proportion_diff,2019, , , , ,NA
MEASJ,ETHG04,E_Number_diff,2019, , , , ,NA
MEASJ,ETHG05,A_Proportion,2019,18.9,9.2,9.7,28.1,
MEASJ,ETHG05,B_Number,2019,4.2,2.2,2,6.4,
MEASJ,ETHG05,C_Population,2019,22.3,4.7,17.6,27,
MEASJ,ETHG05,D_Proportion_diff,2019, , , , ,NA
MEASJ,ETHG05,E_Number_diff,2019, , , , ,NA
MEASJ,ETHG06,A_Proportion,2019,12.8,9.6,3.3,22.4,
MEASJ,ETHG06,B_Number,2019,2.9,2.3,0.6,5.2,
MEASJ,ETHG06,C_Population,2019,22.9,5.7,17.3,28.6,
MEASJ,ETHG06,D_Proportion_diff,2019, , , , ,NA
MEASJ,ETHG06,E_Number_diff,2019, , , , ,NA
MEASJ,ETHG99,A_Proportion,2019,7.7,0.8,6.9,8.5,
MEASJ,ETHG99,B_Number,2019,87.1,9.4,77.7,96.5,
MEASJ,ETHG99,C_Population,2019,1132.2,0.6,1131.6,1132.8,
MEASJ,ETHG99,D_Proportion_diff,2019, , , , ,NA
